PERSON,"be doing","",2,"[ ""Gotta say Mikel doing pretty well holding that deep position cFc""]"
PERSON,"be getting","",2,"[ ""I reckon it'll be Liverpool 3 Chelsea 2 with Suarez getting 2, Gerrard 1 and Drogba and Terry scoring for Chelsea.""]"
PERSON,"be having","",2,"[ ""Jose Enrique having a shocker!"" , ""Make that the whole 11 players!"" , ""Pick up the tempo LFC""]"
PERSON,"be playing","",2,"[ ""Stevie G is just too good for this lfc team."" , ""It's like Messi playing for Valencia."" , ""facup""]"
PERSON,boss,"",2,"[ ""Lampard vs Gerrard."" , ""No contest today, Frank is bossing it!"" , ""cfc teamlamps""]"
PERSON,break,"",2,"[ ""Drogba winning a few minutes and breaking down Liverpool's tempo by staying down."" , ""CFC""]"
PERSON,call,"",2,"[ ""Ok."" , ""so apparently in the arab world, Juan is called MATADOR!"" , ""lovin' it!"" , ""HUP CHELSEA!""]"
PERSON,carry,"",2,"[ ""Henderson/Spearing off, Carroll on."" , ""Not happening up top with Gerrard carrying the youngsters in the middle."" , ""Come on LFC""]"
PERSON,celebrate,"",2,"[ ""Time to hit Pompey to celebrate the win woooooooooop CFC chelsea FACupFinal""]"
PERSON,fire,"",2,"[ ""Chelsea 2 0 Liverpool GOAL!"" , ""Drogba fires through Skrtel's legs to score his eighth goal in nine starts at Wembley .""]"
PERSON,hit,"",2,"[ ""OMG, Chelsea just hitted the 2nd one."" , ""FACupFinal""]"
PERSON,isolate,"",2,"[ ""The game is passing a few lfc players by."" , ""Seriously, show some fight!"" , ""Suarez is isolated up front, need Carroll on.""]"
PERSON,leave,"",2,"[ ""Kalou starts, Sturridge left out."" , ""Clever move CFC""]"
PERSON,lfc,"",2,"[ ""Spearing, Adams and Henderson out lfc lfctv Liverpool wait and maybe downing.just everyone dalglish bought!""]"
PERSON,merk,"",2,"[ ""Johnson actually merked Drogba then FACup""]"
PERSON,move,"",2,"[ ""maybe Chelsea should be moving here not Battersea reeeeeeeeeeeeeeally?"" , ""cfc lfc""]"
PERSON,pay,"",2,"[ ""John Terry is just paying to get back in the ground after being sent for pies by Carroll!"" , ""cfc lfc FACupfinal""]"
PERSON,push,"",2,"[ ""Cech pushes the ball out to hit the bottom of the bar."" , ""On balance, probably a goal."" , ""FACupFinal""]"
PERSON,referee,"",2,"[ ""Oh how Liverpool must wish Martin Atkinson was refereeing this game Facup""]"
PERSON,run,"",2,"[ ""You know you've got a shaky defence when Kalou is running straight through it bbcfootball FACupfinal""]"
PERSON,say,"",2,"[ ""What on earth was Suarez saying when appealing for a second goal?"" , ""One?"" , ""One?"" , ""Eh?"" , ""cfc lfc""]"
PERSON,show,"",2,"[ ""well done Chelsea amazing Drogba was the difference Liverpool only turned up 30min to go."" , ""Carroll showed potential RDM V Good""]"
PERSON,stand,"",2,"[ ""tbh I wouldn't notice if Zac Efron stood naked in front of me!"" , ""facup""]"
PERSON,stay,"",2,"[ ""if you think Drogba should stay at CFC""]"
PERSON,stop,"",2,"[ ""GOL!"" , ""Drogba can't stop at Wembley!"" , ""facupfinal""]"
PERSON,try,"",2,"[ ""was Drogba trying to imitate the Cisse goal?"" , ""FACup""]"
PERSON,use,"",2,"[ ""Let's hope Carroll used Henderson's lucky hair gel."" , ""LOL LFC FACup""]"
PERSON,warm,"",2,"[ ""Not sure about Ramires coming off?"" , ""Still both Torres and Essien warming up!"" , ""CFC""]"
PERSON,get,DATE,2,"[ ""Juan Mata got his 19th assist of the season today."" , ""CFC""]"
PERSON,have,DATE,2,"[ ""Juan Mata now has 19 assists for Chelsea in all competitions."" , ""CFC""]"
PERSON,make,DATE,2,"[ ""Jose Bosingwa is making his 100th domestic appearance for Chelsea today."" , ""CFC""]"
PERSON,score,DATE,2,"[ ""Jordan Henderson will score today."" , ""LFC""]"
PERSON,start,DATE,2,"[ ""So, no Carroll upfront today, Bellamy starts instead and thankfully Skrtel and Agger partnership at the back LFC BringItHome""]"
PERSON,"be getting",TIME,2,"[ ""Must have totally missed Graham Norton getting inside Drogba last night awkward FACup footballchat""]"
"","'ll","",1,"[ ""Right, there's a long build up to the football match."" , ""I'll probably getting stupidly excited by aerial shots of my manor FACupFinal""]"
"",+,"",1,"[ ""Why no 18+ gambling warning, on the williamhill boarding ads.?"" , ""facupfinal facup lfc cfc findnellie""]"
"",1,"",1,"[ ""Chelsea se corona Campen de la FACup tras derrotar al Liverpool 2 1 en WembleyStadium.""]"
"",16\/1,"",1,"[ ""FACUP Chelsea now 1/3 Liverpool 16/1 the draw 10/3."" , ""23 mins left and anything could happen.""]"
"",1973,"",1,"[ ""Ian Porterfield 5th may 1973 FACup Porterfield""]"
"",2,"",1,"[ ""And Drogba makes it 2 with a classic Shibobo!""]"
"",23rd,"",1,"[ ""LFC 34th time at Wembley today, 23rd involving Dalglish."" , ""King."" , ""via""]"
"",281,"",1,"[ ""FA Cup final kicks off in an hour, with Carragher, Carroll and Torres on the bench."" , ""We have 281 betting markets LFC CFC""]"
"",2nd,"",1,"[ ""So we win some and we lose some big games 2nd half fantastic 1st poss poor lfc move on chin up guys remember YNWA lfcfamily""]"
"",30c,"",1,"[ ""Sitting in hotel bar watching a truely terrible lfc losing to a bad chelsea team in worst facup final I have seen, and Its 30c outside!""]"
"",36,"",1,"[ ""Cech may have just made me 36 with his stupid hat FAcupfinal""]"
"",3pm,"",1,"[ ""FAcup countdown ihas STARTED!"" , ""Still ages to wait though."" , ""FA next season make it 3pm again, its only right!""]"
"",__,"",1,"[ ""congratulation for chelsea __ Good job Blues!"" , ""Final whistle gone."" , ""Chelsea 2.""]"
"",ac,"",1,"[ ""Infairness to LFC over last 12yrs they hav been involved in some cracking finals."" , ""Cardiff,West Ham,AC Milanand Alaves all spring to mind.""]"
"",accept,"",1,"[ ""Oh Andy shut up about the goal it didn't cross the line accept defeat man ."" , ""Go get ur silver kmt FACupFinal""]"
"",accomplish,"",1,"[ ""Congrats to on their FACupFinal victory!"" , ""Will they accomplish a double this season with a UCL victory o .""]"
"",achieve,"",1,"[ ""F.a champs.!"" , ""rdm, terry, drogba achieve their personal milestones at the mecca of football wembley.!"" , ""ktbffh""]"
"",achievement,"",1,"[ ""Congratulations to all my CFC supporting followers, commiserations to my LFC supporting followers."" , ""Great achievement to get to the final.""]"
"",addet,"",1,"[ ""5 menit addet time.c'mon pool."" , ""FACupFinal""]"
"",addict,"",1,"[ ""My is back to winning trophy,We are addicted to it.UP""]"
"",adida,"",1,"[ ""The all adidas FACupFinal, less than an hour away."" , ""Gerrard to takethestage?""]"
"",admit,"",1,"[ ""That Carter Chelsea have got up front is pretty good, I must admit."" , ""facup""]"
"",advert,"",1,"[ ""What a crap advert for the FA Cup Final this is."" , ""Shite game, scummy teams."" , ""What else is on?"" , ""facupfinal""]"
"",advocate,"",1,"[ ""what are your commentators advocating?"" , ""Take him down, take a yellow card for it."" , ""Disgrace."" , ""FACupfinal""]"
"",affirm,"",1,"[ ""Don't know whether or not it was a goal, but surely affirms the need for goal line technology FACup LFC""]"
"",again,"",1,"[ ""The big man does it AGAIN at Wembley!"" , ""Chelsea CFC""]"
"",ahy,"",1,"[ ""Ahy viene el Liverpool FACup Chelsea2 1Liverpool""]"
"",aint,"",1,"[ ""TBC Celsea and Liverpool are shit :p Finals aint shit without MUFC FAcupfinal""]"
"",aja,"",1,"[ ""Tinggal nunggu liga champions aja Goodjob geng""]"
"",ala,"",1,"[ ""Was hoping that Liverpool might have scored by the time I switched back from the Giro to FACup but alas no""]"
"",alive,"",1,"[ ""Andy Carrol Great Close Ball Control!"" , ""The Games Back Alive!"" , ""facupfinal""]"
"",alle,"",1,"[ ""Kom op Dalglish, Kuyt voor die Enrique, alles of niks!"" , ""facup cheliv""]"
"",already,"",1,"[ ""Emotions already bubbling from some haha CFC""]"
"",alright,"",1,"[ ""Alright half tbh FACupFinal""]"
"",also,"",1,"[ ""Great also to see Bellers in LFC""]"
"",alway,"",1,"[ ""I LOVE YOU YOU WILL NEVER WALK ALONE And YOU ALWAYS DO THE BEST FOR YOUR FANS DO THE BEST IN HALF 10 MINUTES""]"
"",amazingcech,"",1,"[ ""what a save it was so close but amazingCech CFCWembley FACupFinal""]"
"",ambush,"",1,"[ ""Great mazy run by Kalou into the box but he gets ambushed by the Liverpool defence before he can shoot CFCWembley FACupFinal""]"
"",and,"",1,"[ ""Ugggggghhhhh."" , ""C'mon LFC, sort it.and soon."" , ""Please.""]"
"",annoy,"",1,"[ ""Hope win today so me and can annoy on Tuesday""]"
"",answer,"",1,"[ ""Panic."" , ""in rural India how do you get to watch the cup final?"" , ""Answer 23 rupees 30pence for 1month sub to only channel showing it LFC""]"
"",anybody,"",1,"[ ""Anybody now it the owners of lfc will attend facupfinal""]"
"",anymore,"",1,"[ ""its not on anymore, its over!"" , ""X CFCWembley CFC""]"
"",anytime,"",1,"[ ""She can sing for me anytime CFC FACupFinal CFCWembley""]"
"",appear,"",1,"[ ""Tweet us with your thoughts and good luck messages ahead of the FA Cup Final."" , ""The best will appear on LFCTV up until kick off""]"
"",appease,"",1,"[ ""think these will appease the Soccer Gods?"" , ""LFC goodluck""]"
"",apply,"",1,"[ ""Ready for the rematch?"" , ""Usual rules apply Free Membership and a free hour after the game."" , ""LFC Chelsea""]"
"",apportion,"",1,"[ ""Twitter broke."" , ""I equally apportion blame to Jessie J and Didier Drogba."" , ""FACupFinal theVoiceUK""]"
"",approve,"",1,"[ ""CFC have adopted their Barca formation here, even before Uefa approves it""]"
"",ar,"",1,"[ ""Downing, Spearing, Henderson LFC and Mikel CFC are just not FACupFinal players."" , ""Poor."" , ""Shame when some top players ar .""]"
"",arent,"",1,"[ ""Looks like Chelsea arent such FACups after all."" , ""CFC for today""]"
"",arrest,"",1,"[ ""they do it all the time and the wankers want justice."" , ""Have they arrested any one for killing the juventus fan LFC""]"
"",arrive,"",1,"[ ""The time has arrived to cross my fingers and hope for the best."" , ""C'MON ON RED MEN!"" , ""LFC""]"
"",arrogant,"",1,"[ ""Why is KingKenny such a scruffy bastard."" , ""It's the FACupFinal dresssmarter you Arrogant prick!""]"
"",arsenal,"",1,"[ ""Arsenal Begin Clearout, Man United to Sign 38m Pair, Liverpool Set to Complete 16m Playmaker D."" , ""LFC FAisCorrupt""]"
"",assess,"",1,"[ ""This is a pivotal summer for LFC."" , ""We should not let 2 good cup run pepper over the cracks!"" , ""Players and the manager should all be assessed""]"
"",astound,"",1,"[ ""The fact Stewart Downing is a professional footballer astounds me FACup""]"
"",ata,"",1,"[ ""Congrulation for chealsea for winning FACupFinal Selamat atas kemenangan chealsea.""]"
"",attract,"",1,"[ ""So, what attracted you to millionaire businessman JW Henry?!"" , ""FACup agegap""]"
"",audible,"",1,"[ ""Unconfirmed news emerging from Wembley that Carragher is not starting."" , ""A huge 'phew' audible all the way up in Merseyside."" , ""LFC""]"
"",av,"",1,"[ ""Darn it!"" , ""Was hoping my late aunts cam ode would still be downstairs av to trudge upstairs!"" , ""Grrr lazy FACupFinal""]"
"",ave,"",1,"[ ""Cant ave a convo with the girlies when watching FACUP FINAL""]"
"",avoid,"",1,"[ ""Tried to not post anything re FACup to avoid abuse, but enrique awful!""]"
"",award,"",1,"[ ""Victim support lines are now opening in liverpool for all lfc fans who feel they're victims of Andy Carroll's 'goal' no being awarded""]"
"",awesome,"",1,"[ ""King Kenny comes back to Liverpool to make it suck more,Di Matteo comes back to Chelsea to make it more awesome than .""]"
"",awesomeness,"",1,"[ ""chelsea wewonthecup again AWESOMENESS FACupFinal happy G'niteat5am yes!""]"
"",awww,"",1,"[ ""awww poor liverpool unlucky FACupFinal""]"
"",backfire,"",1,"[ ""its a common theme with Arsenal and with many businesses where cheapness and frugality backfire in spectacular fashion""]"
"",bahaha,"",1,"[ ""My sentiments exactly Bahaha!"" , ""FACupFinal""]"
"",balance,"",1,"[ ""aight the final now, may the best team win."" , ""They are evenly balanced!"" , ""FACUPFINAL""]"
"",ball,"",1,"[ ""Ok ITVhd don't balls it up this time FAcup""]"
"",bankroll,"",1,"[ ""No chance of a russian linesman at wembley when abramovich bankrolls the other team."" , ""Love lfc."" , ""Carroll brilliant 2day."" , ""Come on Bayern!""]"
"",bar,"",1,"[ ""Hotel bar here in Oxford, FA Cup Final on screen."" , ""Happy days."" , ""Chelsea for me 2 1."" , ""facupfinal""]"
"",bash,"",1,"[ ""What the fuck is all this Suarez bashing about on ITV."" , ""FUCK."" , ""OFF."" , ""ibackLuiscompletely LFC""]"
"",bbc,"",1,"[ ""Loving that espnuk has Been on since 8:30am with facup build up live etc."" , ""Like the old days!"" , ""Shame itv or bbc for not!""]"
"","be acting","",1,"[ ""Grown men acting like children.""]"
"","be angry","",1,"[ ""Whole day of football with Dad means one thing: Middle aged man getting angry about haircuts!"" , ""FACupFinal""]"
"","be anticipating","",1,"[ ""At Hooters Fourways.anticipating the start of the FA Cup final!"" , ""globalcfc Chelseagirlsarehot""]"
"","be attacked","",1,"[ ""Chelsea increasingly attacked by Liverpool but fortunately not on target.CFC""]"
"","be attacking","",1,"[ ""Good attacking from Chelsea, especially from counterattacks."" , ""cfc lfc FACupFinal""]"
"","be being","",1,"[ ""Is anyone else weirded out by the facupfinal being on at 5pm?!?""]"
"","be biting","",1,"[ ""As the time draws closer.nail biting moments FACup""]"
"","be booze","",1,"[ ""Crisps booze and leading the FACupFinal perfecto!""]"
"","be bossing","",1,"[ ""Brilliant goal."" , ""Great pass, great finish."" , ""Chelsea totally bossing this."" , ""facup""]"
"","be built","",1,"[ ""Petr Cech has goal line technology built into his hat."" , ""true facup""]"
"","be bumping","",1,"[ ""Drogba's inner self is screaming at him to hit the floor after a rash bumping into from Ivanovic."" , ""CFC FACupFinal""]"
"","be buyin","",1,"[ ""You can hug black guys all you like John Terry, no ones buyin' it."" , ""CFC Liverpool""]"
"","be called","",1,"[ ""Did I just hear a Liverpool player called squirtle?"" , ""FACupFinal""]"
"","be checked","",1,"[ ""I'm thinking about FA Cup 92 others checked in FACup""]"
"","be cheliv","",1,"[ ""Preparing for a great match cheliv facupfinal koudepijp""]"
"","be chelsea","",1,"[ ""Seems Liverpool have front row seats to the FACupFinal."" , ""They havent played at all!"" , ""Its been all Chelsea!"" , ""ScouseScum""]"
"","be classic","",1,"[ ""'Graham Norton got inside him last night'.Classic Clive, classic FACup Drogba""]"
"","be combined","",1,"[ ""Its official!"" , ""Messi has more league goals than this entire FACupFinal Livershite team combined in the whole season!"" , ""midtable""]"
"","be conceded","",1,"[ ""LFC at Wembley this season: First half Scored none, conceded three."" , ""Second half Scored three, conceded none.""]"
"","be conditioned","",1,"[ ""With all that lager advertising I had better open a flavoursome bottle conditioned beer FAcup""]"
"","be confirmed","",1,"[ ""Reported LFC team: Reina, Johnson, Skrtel, Agger, Enrique, Spearing, Henderson, Gerrard, Downing, Bellamy, Suarez Not confirmed yet.""]"
"","be confused","",1,"[ ""Haha lulz at Jose bosingwa being confused by the English national anthem."" , ""FACupFinal""]"
"","be consisting","",1,"[ ""too little too late."" , ""expecting nightmares consisting of a round ball crossing the line drogba's brilliant acting, worthy of an oscar."" , ""LFC""]"
"","be converted","",1,"[ ""It's nice that facup being converted by 2 mid table clubs this year."" , ""lfc cfc""]"
"","be counting","",1,"[ ""Can't wait for chelsea later counting down the time, CFC""]"
"","be crawling","",1,"[ ""Drogs the dogs, sawdust everywhere with the red scum crawling back into the woodwork."" , ""lfc ha ha ha ha""]"
"","be crossed","",1,"[ ""I have everything crossed lol to win!""]"
"","be crying","",1,"[ ""FACupFinal love FA cup with my boys great commentary."" , ""Loving impersonation of baby crying every time footballer falls down""]"
"","be cut","",1,"[ ""Who in gods name cut Agger's hair!"" , ""FACup""]"
"","be dancing","",1,"[ ""Bunch of gimps dancing around on the pitch facupfinal""]"
"","be dominating","",1,"[ ""Suarez is almost missing from the game."" , ""Chelsea pretty much dominating midfield."" , ""FACup""]"
"","be dragging","",1,"[ ""UPDATE!"" , ""Chelsea look comfortable and Drogba lets fly from 25 yards, with his shot dragging well wide of the upright."" , ""cfc .""]"
"","be dressed","",1,"[ ""Noone in that crowd gives a shit about HardFi or children dressed in tin foil FACupFinal""]"
"","be expected","",1,"[ ""Liverpool subs already warming up on pitch at wembley Dalglish expected to start 2nd half facupfinal""]"
"","be feeling","",1,"[ ""Happy with our lineup, feeling slightly more confident lfc FACupFinal""]"
"","be filled","",1,"[ ""Can't believe it's 12 months since the mighty Potters went to Wembley."" , ""Now we've got these two detestable scumbag filled teams."" , ""FACup""]"
"","be finding","",1,"[ ""Still a fan of Andy Carroll, nice to see the lad finding his shooting boots geordieboyrepresent nufc LFC cfc""]"
"","be finishing","",1,"[ ""FaCupFinal finishing off nicely.""]"
"","be fixed","",1,"[ ""Hope you got that dodgy bath fixed in the changing room!"" , ""HealthAndSafety lol d: o""]"
